Dataset,Dataset_Size,Model,labellingType,NumberOfTopic,Computation_Time,Acc_classesReport,F1_ScoreScore,Precision_ScoreScore,Recall_ScoreScore,Accuracy_ScoreScore
cybertweets,14414,LDA,leak,30,6.978561639785767,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,LDA,leak,40,7.896725177764893,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,LDA,leak,50,7.850870132446289,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,LDA,leak,60,8.429993867874146,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,LDA,leak,70,9.188163519,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,LDA,leak,80,12.762800693511965,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9884419787332408
cybertweets,14414,LDA,leak,90,14.726605892181396,"[[8.75000000e-01 2.91666667e-01 4.37500000e-01 2.40000000e+01]
 [9.92111369e-01 9.99532492e-01 9.95808104e-01 2.13900000e+03]
 [9.91678225e-01 9.91678225e-01 9.91678225e-01 9.91678225e-01]
 [9.33555684e-01 6.45599579e-01 7.16654052e-01 2.16300000e+03]
 [9.90811936e-01 9.91678225e-01 9.89613285e-01 2.16300000e+03]]",0.9896132848660876,0.9908119362447748,0.9916782246879334,0.9912159038372632
cybertweets,14414,LDA,leak,100,13.03150725364685,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,LDA,leak,110,10.822925090789797,"[[5.00000000e-01 8.33333333e-02 1.42857143e-01 2.40000000e+01]
 [9.89810097e-01 9.99064984e-01 9.94416007e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [7.44905049e-01 5.41199158e-01 5.68636575e-01 2.16300000e+03]
 [9.84375311e-01 9.88904300e-01 9.84967365e-01 2.16300000e+03]]",0.9849673653971884,0.9843753111672006,0.9889042995839112,0.9902912621359224
cybertweets,14414,LDA,leak,120,11.07283067703247,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88888889e-01 9.98597475e-01 9.93719470e-01 2.13900000e+03]
 [9.87517337e-01 9.87517337e-01 9.87517337e-01 9.87517337e-01]
 [4.94444444e-01 4.99298738e-01 4.96859735e-01 2.16300000e+03]
 [9.77916474e-01 9.87517337e-01 9.82693456e-01 2.16300000e+03]]",0.9826934561112975,0.977916474,0.987517337,0.9893666204345816
cybertweets,14414,LDA,leak,130,11.24004841,"[[5.00000000e-01 1.25000000e-01 2.00000000e-01 2.40000000e+01]
 [9.90264256e-01 9.98597475e-01 9.94413408e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [7.45132128e-01 5.61798738e-01 5.97206704e-01 2.16300000e+03]
 [9.84824431e-01 9.88904300e-01 9.85598835e-01 2.16300000e+03]]",0.9859067807079124,0.9859384620526276,0.9893666204345816,0.9916782246879334
cybertweets,14414,LDA,leak,140,11.633954524993896,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9916782246879334
cybertweets,14414,LDA,leak,150,12.404588222503662,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88888889e-01 9.98597475e-01 9.93719470e-01 2.13900000e+03]
 [9.87517337e-01 9.87517337e-01 9.87517337e-01 9.87517337e-01]
 [4.94444444e-01 4.99298738e-01 4.96859735e-01 2.16300000e+03]
 [9.77916474e-01 9.87517337e-01 9.82693456e-01 2.16300000e+03]]",0.9826934561112975,0.977916474,0.987517337,0.9902912621359224
cybertweets,14414,LDA,ransomware,20,6.937137842178345,"[[6.84466019e-01 3.01282051e-01 4.18397626e-01 4.68000000e+02]
 [8.32907511e-01 9.61651917e-01 8.92661555e-01 1.69500000e+03]
 [8.18770227e-01 8.18770227e-01 8.18770227e-01 8.18770227e-01]
 [7.58686765e-01 6.31466984e-01 6.55529591e-01 2.16300000e+03]
 [8.00789796e-01 8.18770227e-01 7.90046891e-01 2.16300000e+03]]",0.7900468910193615,0.800789796,0.8187702265372169,0.816458622
cybertweets,14414,LDA,ransomware,30,7.427974224090576,"[[6.47058824e-01 3.05555556e-01 4.15094340e-01 4.68000000e+02]
 [8.32646756e-01 9.53982301e-01 8.89194391e-01 1.69500000e+03]
 [8.13684697e-01 8.13684697e-01 8.13684697e-01 8.13684697e-01]
 [7.39852790e-01 6.29768928e-01 6.52144365e-01 2.16300000e+03]
 [7.92491808e-01 8.13684697e-01 7.86615184e-01 2.16300000e+03]]",0.7866151843075225,0.7924918079977334,0.8136846971798428,0.8372630605640314
cybertweets,14414,LDA,ransomware,40,8.023727416992188,"[[7.62645914e-01 4.18803419e-01 5.40689655e-01 4.68000000e+02]
 [8.57292760e-01 9.64011799e-01 9.07525687e-01 1.69500000e+03]
 [8.46047157e-01 8.46047157e-01 8.46047157e-01 8.46047157e-01]
 [8.09969337e-01 6.91407609e-01 7.24107671e-01 2.16300000e+03]
 [8.36814385e-01 8.46047157e-01 8.28154784e-01 2.16300000e+03]]",0.8277558398255661,0.8361161052655729,0.845584836,0.8474341192787794
cybertweets,14414,LDA,ransomware,50,8.018763780593872,"[[7.25409836e-01 3.78205128e-01 4.97191011e-01 4.68000000e+02]
 [8.48358520e-01 9.60471976e-01 9.00940786e-01 1.69500000e+03]
 [8.34489135e-01 8.34489135e-01 8.34489135e-01 8.34489135e-01]
 [7.86884178e-01 6.69338552e-01 6.99065899e-01 2.16300000e+03]
 [8.21756586e-01 8.34489135e-01 8.13582998e-01 2.16300000e+03]]",0.8142344465559169,0.8223456960256591,0.8349514563106796,0.849283403
cybertweets,14414,LDA,ransomware,60,8.429044485092163,"[[8.30275229e-01 3.86752137e-01 5.27696793e-01 4.68000000e+02]
 [8.52442159e-01 9.78171091e-01 9.10989011e-01 1.69500000e+03]
 [8.50208044e-01 8.50208044e-01 8.50208044e-01 8.50208044e-01]
 [8.41358694e-01 6.82461614e-01 7.19342902e-01 2.16300000e+03]
 [8.47645986e-01 8.50208044e-01 8.28057546e-01 2.16300000e+03]]",0.8305391224746969,0.8484693172107882,0.8515950069348127,0.8488210818307905
cybertweets,14414,LDA,ransomware,70,9.155539751052856,"[[8.10289389e-01 5.38461538e-01 6.46983312e-01 4.68000000e+02]
 [8.83369330e-01 9.65191740e-01 9.22469693e-01 1.69500000e+03]
 [8.72861766e-01 8.72861766e-01 8.72861766e-01 8.72861766e-01]
 [8.46829360e-01 7.51826639e-01 7.84726502e-01 2.16300000e+03]
 [8.67557304e-01 8.72861766e-01 8.62863763e-01 2.16300000e+03]]",0.8624461701293795,0.866946007,0.8723994452149791,0.8446601941747572
cybertweets,14414,LDA,ransomware,80,12.708773374557495,"[[8.22006472e-01 5.42735043e-01 6.53796654e-01 4.68000000e+02]
 [8.84573894e-01 9.67551622e-01 9.24204001e-01 1.69500000e+03]
 [8.75635691e-01 8.75635691e-01 8.75635691e-01 8.75635691e-01]
 [8.53290183e-01 7.55143333e-01 7.89000327e-01 2.16300000e+03]
 [8.71036422e-01 8.75635691e-01 8.65697002e-01 2.16300000e+03]]",0.863025084,0.8674530991445287,0.8728617660656496,0.859454461
cybertweets,14414,LDA,ransomware,90,14.791274070739746,"[[8.04511278e-01 4.57264957e-01 5.83106267e-01 4.68000000e+02]
 [8.66104375e-01 9.69321534e-01 9.14810690e-01 1.69500000e+03]
 [8.58529820e-01 8.58529820e-01 8.58529820e-01 8.58529820e-01]
 [8.35307827e-01 7.13293246e-01 7.48958479e-01 2.16300000e+03]
 [8.52777714e-01 8.58529820e-01 8.43041079e-01 2.16300000e+03]]",0.8434389886814911,0.8546375785951519,0.859454461,0.8617660656495608
cybertweets,14414,LDA,ransomware,100,12.28099536895752,"[[7.86713287e-01 4.80769231e-01 5.96816976e-01 4.68000000e+02]
 [8.70538093e-01 9.64011799e-01 9.14893617e-01 1.69500000e+03]
 [8.59454461e-01 8.59454461e-01 8.59454461e-01 8.59454461e-01]
 [8.28625690e-01 7.22390515e-01 7.55855297e-01 2.16300000e+03]
 [8.52401241e-01 8.59454461e-01 8.46072596e-01 2.16300000e+03]]",0.8479058308755147,0.8548868454738621,0.8613037447988904,0.863
cybertweets,14414,LDA,ransomware,110,10.840876817703249,"[[7.86885246e-01 5.12820513e-01 6.20957309e-01 4.68000000e+02]
 [8.77287406e-01 9.61651917e-01 9.17534478e-01 1.69500000e+03]
 [8.64539991e-01 8.64539991e-01 8.64539991e-01 8.64539991e-01]
 [8.32086326e-01 7.37236215e-01 7.69245894e-01 2.16300000e+03]
 [8.57727438e-01 8.64539991e-01 8.53365215e-01 2.16300000e+03]]",0.8539531411229312,0.8582483325058303,0.8650023116042533,0.8562182154415164
cybertweets,14414,LDA,ransomware,120,11.113438367843628,"[[8.07017544e-01 4.91452991e-01 6.10889774e-01 4.68000000e+02]
 [8.73269436e-01 9.67551622e-01 9.17996082e-01 1.69500000e+03]
 [8.64539991e-01 8.64539991e-01 8.64539991e-01 8.64539991e-01]
 [8.40143490e-01 7.29502307e-01 7.64442928e-01 2.16300000e+03]
 [8.58934768e-01 8.64539991e-01 8.51548670e-01 2.16300000e+03]]",0.8466971922541088,0.8538475601283416,0.8603791030975497,0.8483587609801202
cybertweets,14414,LDA,ransomware,130,11.804006814956663,"[[7.87790698e-01 5.79059829e-01 6.67487685e-01 4.68000000e+02]
 [8.91698736e-01 9.56932153e-01 9.23164485e-01 1.69500000e+03]
 [8.75173370e-01 8.75173370e-01 8.75173370e-01 8.75173370e-01]
 [8.39744717e-01 7.67995991e-01 7.95326085e-01 2.16300000e+03]
 [8.69216553e-01 8.75173370e-01 8.67844678e-01 2.16300000e+03]]",0.8647327396415194,0.8666918127898159,0.8728617660656496,0.8687008784096163
cybertweets,14414,LDA,ransomware,140,12.204795837402344,"[[8.19078947e-01 5.32051282e-01 6.45077720e-01 4.68000000e+02]
 [8.82194728e-01 9.67551622e-01 9.22903770e-01 1.69500000e+03]
 [8.73324087e-01 8.73324087e-01 8.73324087e-01 8.73324087e-01]
 [8.50636838e-01 7.49801452e-01 7.83990745e-01 2.16300000e+03]
 [8.68538609e-01 8.73324087e-01 8.62791615e-01 2.16300000e+03]]",0.8617048016644925,0.8684680061853601,0.8728617660656496,0.8599167822468793
cybertweets,14414,LDA,ransomware,150,12.45440912246704,"[[8.01980198e-01 5.19230769e-01 6.30350195e-01 4.68000000e+02]
 [8.79032258e-01 9.64601770e-01 9.19831224e-01 1.69500000e+03]
 [8.68238558e-01 8.68238558e-01 8.68238558e-01 8.68238558e-01]
 [8.40506228e-01 7.41916270e-01 7.75090709e-01 2.16300000e+03]
 [8.62360800e-01 8.68238558e-01 8.57197326e-01 2.16300000e+03]]",0.8501824573006364,0.8544130821296527,0.8617660656495608,0.8668515950069348
cybertweets,14414,LDA,vulnerability,20,6.985836029052734,"[[7.65957447e-01 6.24879460e-01 6.88263409e-01 1.03700000e+03]
 [7.04631739e-01 8.24156306e-01 7.59721654e-01 1.12600000e+03]
 [7.28617661e-01 7.28617661e-01 7.28617661e-01 7.28617661e-01]
 [7.35294593e-01 7.24517883e-01 7.23992532e-01 2.16300000e+03]
 [7.34032922e-01 7.28617661e-01 7.25462662e-01 2.16300000e+03]]",0.7254626618927349,0.7340329219739101,0.7286176606564956,0.6856218215441516
cybertweets,14414,LDA,vulnerability,30,6.948323249816895,"[[7.60869565e-01 6.75024108e-01 7.15380685e-01 1.03700000e+03]
 [7.28881738e-01 8.04618117e-01 7.64879696e-01 1.12600000e+03]
 [7.42487286e-01 7.42487286e-01 7.42487286e-01 7.42487286e-01]
 [7.44875651e-01 7.39821113e-01 7.40130190e-01 2.16300000e+03]
 [7.44217557e-01 7.42487286e-01 7.41148547e-01 2.16300000e+03]]",0.7402551176660421,0.7431988178137913,0.7415626444752659,0.7313915857605178
cybertweets,14414,LDA,vulnerability,40,8.089021921157837,"[[7.19876416e-01 6.74059788e-01 6.96215139e-01 1.03700000e+03]
 [7.16442953e-01 7.58436945e-01 7.36842105e-01 1.12600000e+03]
 [7.17984281e-01 7.17984281e-01 7.17984281e-01 7.17984281e-01]
 [7.18159685e-01 7.16248366e-01 7.16528622e-01 2.16300000e+03]
 [7.18089047e-01 7.17984281e-01 7.17364452e-01 2.16300000e+03]]",0.7187410363110869,0.7194991917904735,0.7193712436430884,0.7443365695792881
cybertweets,14414,LDA,vulnerability,50,8.344909668,"[[7.67368421e-01 7.02989392e-01 7.33769502e-01 1.03700000e+03]
 [7.46084089e-01 8.03730018e-01 7.73834972e-01 1.12600000e+03]
 [7.55432270e-01 7.55432270e-01 7.55432270e-01 7.55432270e-01]
 [7.56726255e-01 7.53359705e-01 7.53802237e-01 2.16300000e+03]
 [7.56288367e-01 7.55432270e-01 7.54626515e-01 2.16300000e+03]]",0.7578870868203398,0.7595270327402014,0.7586685159500693,0.7161349976883957
cybertweets,14414,LDA,vulnerability,60,8.481694698,"[[7.58469945e-01 6.69238187e-01 7.11065574e-01 1.03700000e+03]
 [7.25160256e-01 8.03730018e-01 7.62426285e-01 1.12600000e+03]
 [7.39251040e-01 7.39251040e-01 7.39251040e-01 7.39251040e-01]
 [7.41815101e-01 7.36484102e-01 7.36745929e-01 2.16300000e+03]
 [7.41129811e-01 7.39251040e-01 7.37802587e-01 2.16300000e+03]]",0.738286254,0.7415589519861122,0.7397133610725843,0.7471104946833103
cybertweets,14414,LDA,vulnerability,70,9.177687883377075,"[[7.86528497e-01 7.31918997e-01 7.58241758e-01 1.03700000e+03]
 [7.67946578e-01 8.17051510e-01 7.91738382e-01 1.12600000e+03]
 [7.76236708e-01 7.76236708e-01 7.76236708e-01 7.76236708e-01]
 [7.77237538e-01 7.74485253e-01 7.74990070e-01 2.16300000e+03]
 [7.76855247e-01 7.76236708e-01 7.75679206e-01 2.16300000e+03]]",0.7765134417263363,0.7780109222528862,0.7771613499768839,0.768377254
cybertweets,14414,LDA,vulnerability,80,13.22547173500061,"[[7.59239704e-01 6.93346191e-01 7.24798387e-01 1.03700000e+03]
 [7.38486842e-01 7.97513321e-01 7.66865927e-01 1.12600000e+03]
 [7.47572816e-01 7.47572816e-01 7.47572816e-01 7.47572816e-01]
 [7.48863273e-01 7.45429756e-01 7.45832157e-01 2.16300000e+03]
 [7.48436319e-01 7.47572816e-01 7.46697624e-01 2.16300000e+03]]",0.7475959950263541,0.7494302302502918,0.7484974572353214,0.7711511789181692
cybertweets,14414,LDA,vulnerability,90,14.86929440498352,"[[7.83549784e-01 6.98167792e-01 7.38398776e-01 1.03700000e+03]
 [7.47376917e-01 8.22380107e-01 7.83086681e-01 1.12600000e+03]
 [7.62829404e-01 7.62829404e-01 7.62829404e-01 7.62829404e-01]
 [7.65463350e-01 7.60273949e-01 7.60742728e-01 2.16300000e+03]
 [7.64719156e-01 7.62829404e-01 7.61662105e-01 2.16300000e+03]]",0.7654105829031921,0.7683880548431509,0.7665279704114656,0.7642163661581137
cybertweets,14414,LDA,vulnerability,100,12.704105377197266,"[[7.92682927e-01 7.52169720e-01 7.71895101e-01 1.03700000e+03]
 [7.82018660e-01 8.18827709e-01 8.00000000e-01 1.12600000e+03]
 [7.86870088e-01 7.86870088e-01 7.86870088e-01 7.86870088e-01]
 [7.87350793e-01 7.85498715e-01 7.85947551e-01 2.16300000e+03]
 [7.87131394e-01 7.86870088e-01 7.86525761e-01 2.16300000e+03]]",0.7843041914888917,0.7846439287680271,0.7845584835876098,0.787332409
cybertweets,14414,LDA,vulnerability,110,10.978279113769531,"[[7.72365805e-01 7.49276760e-01 7.60646109e-01 1.03700000e+03]
 [7.75280899e-01 7.96625222e-01 7.85808147e-01 1.12600000e+03]
 [7.73925104e-01 7.73925104e-01 7.73925104e-01 7.73925104e-01]
 [7.73823352e-01 7.72950991e-01 7.73227128e-01 2.16300000e+03]
 [7.73883325e-01 7.73925104e-01 7.73744794e-01 2.16300000e+03]]",0.7761443669387313,0.776159732,0.7762367082755433,0.7748497457235322
cybertweets,14414,LDA,vulnerability,120,11.052571296691896,"[[7.77331996e-01 7.47348120e-01 7.62045231e-01 1.03700000e+03]
 [7.75300172e-01 8.02841918e-01 7.88830716e-01 1.12600000e+03]
 [7.76236708e-01 7.76236708e-01 7.76236708e-01 7.76236708e-01]
 [7.76316084e-01 7.75095019e-01 7.75437973e-01 2.16300000e+03]
 [7.76274282e-01 7.76236708e-01 7.75989039e-01 2.16300000e+03]]",0.7785863445481014,0.7793682659016802,0.7790106333795654,0.7757743874248728
cybertweets,14414,LDA,vulnerability,130,11.467626094818115,"[[7.85642063e-01 7.49276760e-01 7.67028628e-01 1.03700000e+03]
 [7.78534923e-01 8.11722913e-01 7.94782609e-01 1.12600000e+03]
 [7.81784558e-01 7.81784558e-01 7.81784558e-01 7.81784558e-01]
 [7.82088493e-01 7.80499836e-01 7.80905618e-01 2.16300000e+03]
 [7.81942276e-01 7.81784558e-01 7.81476609e-01 2.16300000e+03]]",0.7833455297269336,0.7837692479846464,0.7836338418862691,0.782246879
cybertweets,14414,LDA,vulnerability,140,12.337315082550049,"[[7.82446312e-01 8.08100289e-01 7.95066414e-01 1.03700000e+03]
 [8.17765568e-01 7.93072824e-01 8.05229937e-01 1.12600000e+03]
 [8.00277393e-01 8.00277393e-01 8.00277393e-01 8.00277393e-01]
 [8.00105940e-01 8.00586557e-01 8.00148175e-01 2.16300000e+03]
 [8.00832573e-01 8.00277393e-01 8.00357272e-01 2.16300000e+03]]",0.7989753148939962,0.7998145376513145,0.7988904299583911,0.7799352750809061
cybertweets,14414,LDA,vulnerability,150,12.823986053466797,"[[7.85214785e-01 7.57955641e-01 7.71344455e-01 1.03700000e+03]
 [7.83993115e-01 8.09058615e-01 7.96328671e-01 1.12600000e+03]
 [7.84558484e-01 7.84558484e-01 7.84558484e-01 7.84558484e-01]
 [7.84603950e-01 7.83507128e-01 7.83836563e-01 2.16300000e+03]
 [7.84578817e-01 7.84558484e-01 7.84350571e-01 2.16300000e+03]]",0.7812809278808828,0.781266706,0.7813222376329172,0.7887193712436431
cybertweets,14414,UBERTopic,0day,20,671.7357583,"[[1.00000000e+00 3.86138614e-01 5.57142857e-01 1.01000000e+02]
 [9.70809793e-01 1.00000000e+00 9.85188724e-01 2.06200000e+03]
 [9.71336107e-01 9.71336107e-01 9.71336107e-01 9.71336107e-01]
 [9.85404896e-01 6.93069307e-01 7.71165791e-01 2.16300000e+03]
 [9.72172812e-01 9.71336107e-01 9.65201377e-01 2.16300000e+03]]",0.9661795088104538,0.9719206020067036,0.9717984281091078,0.9704114655570968
cybertweets,14414,UBERTopic,0day,30,548.4277398586273,"[[1.00000000e+00 4.55445545e-01 6.25850340e-01 1.01000000e+02]
 [9.74019839e-01 1.00000000e+00 9.86838957e-01 2.06200000e+03]
 [9.74572353e-01 9.74572353e-01 9.74572353e-01 9.74572353e-01]
 [9.87009920e-01 7.27722772e-01 8.06344648e-01 2.16300000e+03]
 [9.75232968e-01 9.74572353e-01 9.69982808e-01 2.16300000e+03]]",0.9699828076952456,0.9752329675604504,0.974572353,0.9717984281091078
cybertweets,14414,UBERTopic,0day,40,611.9311232566833,"[[1.00000000e+00 3.96039604e-01 5.67375887e-01 1.01000000e+02]
 [9.71267075e-01 1.00000000e+00 9.85424134e-01 2.06200000e+03]
 [9.71798428e-01 9.71798428e-01 9.71798428e-01 9.71798428e-01]
 [9.85633537e-01 6.98019802e-01 7.76400010e-01 2.16300000e+03]
 [9.72608742e-01 9.71798428e-01 9.65903619e-01 2.16300000e+03]]",0.965903619,0.972608742,0.9717984281091078,0.9815071659731854
cybertweets,14414,UBERTopic,0day,50,508.5146961212158,"[[1.00000000e+00 3.36633663e-01 5.03703704e-01 1.01000000e+02]
 [9.68529826e-01 1.00000000e+00 9.84013362e-01 2.06200000e+03]
 [9.69024503e-01 9.69024503e-01 9.69024503e-01 9.69024503e-01]
 [9.84264913e-01 6.68316832e-01 7.43858533e-01 2.16300000e+03]
 [9.69999307e-01 9.69024503e-01 9.61585588e-01 2.16300000e+03]]",0.9630534391766312,0.9708674830205224,0.9699491447064262,0.979
cybertweets,14414,UBERTopic,0day,60,454.0786039829254,"[[1.00000000e+00 4.15841584e-01 5.87412587e-01 1.01000000e+02]
 [9.72182933e-01 1.00000000e+00 9.85895290e-01 2.06200000e+03]
 [9.72723070e-01 9.72723070e-01 9.72723070e-01 9.72723070e-01]
 [9.86091466e-01 7.07920792e-01 7.86653939e-01 2.16300000e+03]
 [9.73481834e-01 9.72723070e-01 9.67288377e-01 2.16300000e+03]]",0.9672883773740454,0.973481834,0.9727230698104484,0.9782709200184928
cybertweets,14414,UBERTopic,0day,70,554.9328329563141,"[[9.42307692e-01 4.85148515e-01 6.40522876e-01 1.01000000e+02]
 [9.75367125e-01 9.98545102e-01 9.86820034e-01 2.06200000e+03]
 [9.74572353e-01 9.74572353e-01 9.74572353e-01 9.74572353e-01]
 [9.58837408e-01 7.41846808e-01 8.13671455e-01 2.16300000e+03]
 [9.73823434e-01 9.74572353e-01 9.70649893e-01 2.16300000e+03]]",0.9708627863599406,0.9751467707803974,0.9750346740638004,0.9819694868238558
cybertweets,14414,UBERTopic,0day,80,452.6744093894959,"[[9.78260870e-01 4.45544554e-01 6.12244898e-01 1.01000000e+02]
 [9.73547473e-01 9.99515034e-01 9.86360373e-01 2.06200000e+03]
 [9.73647712e-01 9.73647712e-01 9.73647712e-01 9.73647712e-01]
 [9.75904171e-01 7.22529794e-01 7.99302636e-01 2.16300000e+03]
 [9.73767562e-01 9.73647712e-01 9.68891273e-01 2.16300000e+03]]",0.9657622869707252,0.9708478201642892,0.9713361072584372,0.9801202034211745
cybertweets,14414,UBERTopic,0day,90,456.1676301956177,"[[1.00000000e+00 5.84158416e-01 7.37500000e-01 1.01000000e+02]
 [9.80038023e-01 1.00000000e+00 9.89918387e-01 2.06200000e+03]
 [9.80582524e-01 9.80582524e-01 9.80582524e-01 9.80582524e-01]
 [9.90019011e-01 7.92079208e-01 8.63709193e-01 2.16300000e+03]
 [9.80970135e-01 9.80582524e-01 9.78131860e-01 2.16300000e+03]]",0.9781318603209525,0.980970135,0.9805825242718448,0.9680998613037448
cybertweets,14414,UBERTopic,0day,100,416.2417964935303,"[[8.79310345e-01 5.04950495e-01 6.41509434e-01 1.01000000e+02]
 [9.76247031e-01 9.96605238e-01 9.86321094e-01 2.06200000e+03]
 [9.73647712e-01 9.73647712e-01 9.73647712e-01 9.73647712e-01]
 [9.27778688e-01 7.50777866e-01 8.13915264e-01 2.16300000e+03]
 [9.71720630e-01 9.73647712e-01 9.70220319e-01 2.16300000e+03]]",0.9693841765132756,0.9703304659767688,0.9727230698104484,0.970873786
cybertweets,14414,UBERTopic,0day,110,443.7220401763916,"[[8.90625000e-01 5.64356436e-01 6.90909091e-01 1.01000000e+02]
 [9.79037637e-01 9.96605238e-01 9.87743331e-01 2.06200000e+03]
 [9.76421637e-01 9.76421637e-01 9.76421637e-01 9.76421637e-01]
 [9.34831318e-01 7.80480837e-01 8.39326211e-01 2.16300000e+03]
 [9.74909261e-01 9.76421637e-01 9.73882832e-01 2.16300000e+03]]",0.9738828324362516,0.9749092614110544,0.9764216366158114,0.9815071659731854
cybertweets,14414,UBERTopic,0day,120,407.9998691082001,"[[8.06451613e-01 4.95049505e-01 6.13496933e-01 1.01000000e+02]
 [9.75725845e-01 9.94180407e-01 9.84866683e-01 2.06200000e+03]
 [9.70873786e-01 9.70873786e-01 9.70873786e-01 9.70873786e-01]
 [8.91088729e-01 7.44614956e-01 7.99181808e-01 2.16300000e+03]
 [9.67821685e-01 9.70873786e-01 9.67525793e-01 2.16300000e+03]]",0.9687598004585032,0.9697694318888048,0.972260749,0.9791955617198336
cybertweets,14414,UBERTopic,0day,130,433.6085867881775,"[[9.83333333e-01 5.84158416e-01 7.32919255e-01 1.01000000e+02]
 [9.80028531e-01 9.99515034e-01 9.89675870e-01 2.06200000e+03]
 [9.80120203e-01 9.80120203e-01 9.80120203e-01 9.80120203e-01]
 [9.81680932e-01 7.91836725e-01 8.61297563e-01 2.16300000e+03]
 [9.80182846e-01 9.80120203e-01 9.77686773e-01 2.16300000e+03]]",0.9769328078607956,0.980082884,0.979657883,0.972260749
